,allstops.stop_id,allstops.stop_name,allstops.latitude,allstops.longitude,allstops.location_type,allstops.parent_station,center_dist
14223,8503505:0,Wettingen,47.459637,8.31601,,Parent8503505,19.178266058182185
14224,8503505:0:1,Wettingen,47.459637,8.31601,,Parent8503505,19.178266058182185
14225,8503505:0:3,Wettingen,47.459637,8.31601,,Parent8503505,19.178266058182185
14226,8503505:0:4,Wettingen,47.459637,8.31601,,Parent8503505,19.178266058182185
14227,8503505:0:5,Wettingen,47.459637,8.31601,,Parent8503505,19.178266058182185
14228,8503505P,Wettingen,47.459637,8.31601,1,,19.178266058182185
14229,8503506:0,Killwangen-Spreitenbach,47.433327,8.354216,,Parent8503506,15.304339091348808
14230,8503506:0:3,Killwangen-Spreitenbach,47.433327,8.354216,,Parent8503506,15.304339091348808
14231,8503506:0:4,Killwangen-Spreitenbach,47.433327,8.354216,,Parent8503506,15.304339091348808
14232,8503506:0:5,Killwangen-Spreitenbach,47.433327,8.354216,,Parent8503506,15.304339091348808
14233,8503506:0:6,Killwangen-Spreitenbach,47.433327,8.354216,,Parent8503506,15.304339091348808
14234,8503506P,Killwangen-Spreitenbach,47.433327,8.354216,1,,15.304339091348808
14235,8503508,Dietikon,47.405785,8.404988,,Parent8503508,10.645061373720965
14236,8503508:0,Dietikon,47.405785,8.404988,,Parent8503508,10.645061373720965
14237,8503508:0:1,Dietikon,47.405785,8.404988,,Parent8503508,10.645061373720965
14238,8503508:0:11,Dietikon,47.405785,8.404988,,Parent8503508,10.645061373720965
14239,8503508:0:12,Dietikon,47.405785,8.404988,,Parent8503508,10.645061373720965
14240,8503508:0:1B-E,Dietikon,47.405785,8.404988,,Parent8503508,10.645061373720965
14241,8503508:0:1D-F,Dietikon,47.405785,8.404988,,Parent8503508,10.645061373720965
14242,8503508:0:3,Dietikon,47.405785,8.404988,,Parent8503508,10.645061373720965
14243,8503508:0:4,Dietikon,47.405785,8.404988,,Parent8503508,10.645061373720965
14244,8503508:0:5,Dietikon,47.405785,8.404988,,Parent8503508,10.645061373720965
14245,8503508:0:6,Dietikon,47.405785,8.404988,,Parent8503508,10.645061373720965
14246,8503508P,Dietikon,47.405785,8.404988,1,,10.645061373720965
14247,8503509:0,Schlieren,47.399178,8.447245,,Parent8503509,7.386144522079502
14248,8503509:0:1,Schlieren,47.399178,8.447245,,Parent8503509,7.386144522079502
14249,8503509:0:3,Schlieren,47.399178,8.447245,,Parent8503509,7.386144522079502
14250,8503509:0:4,Schlieren,47.399178,8.447245,,Parent8503509,7.386144522079502
14251,8503509:0:5,Schlieren,47.399178,8.447245,,Parent8503509,7.386144522079502
14252,8503509:0:6,Schlieren,47.399178,8.447245,,Parent8503509,7.386144522079502
14253,8503509P,Schlieren,47.399178,8.447245,1,,7.386144522079502
14254,8503511:0,Neuenhof,47.450665,8.331254,,Parent8503511,17.696690542314368
14255,8503511:0:1,Neuenhof,47.450665,8.331254,,Parent8503511,17.696690542314368
14256,8503511:0:2,Neuenhof,47.450665,8.331254,,Parent8503511,17.696690542314368
14257,8503511P,Neuenhof,47.450665,8.331254,1,,17.696690542314368
14258,8503512:0,Glanzenberg,47.39888,8.420439,,Parent8503512,9.31660960286736
14259,8503512:0:1,Glanzenberg,47.39888,8.420439,,Parent8503512,9.31660960286736
14260,8503512:0:2,Glanzenberg,47.39888,8.420439,,Parent8503512,9.31660960286736
14261,8503512:0:3,Glanzenberg,47.39888,8.420439,,Parent8503512,9.31660960286736
14262,8503512P,Glanzenberg,47.39888,8.420439,1,,9.31660960286736
14265,8503519,"Weisslingen, Bergwiesenstrasse",47.43557,8.767458,,,18.284029699711187
14269,8503525,Otelfingen Golfpark,47.455822,8.402114,,,13.529351548720696
14270,8503525:0,Otelfingen Golfpark,47.455822,8.402114,,,13.529351548720696
14271,8503525:0:1,Otelfingen Golfpark,47.455822,8.402114,,,13.529351548720696
14272,8503526:0,Regensdorf-Watt,47.436565,8.472083,,Parent8503526,8.282834936155888
14273,8503526:0:3,Regensdorf-Watt,47.436565,8.472083,,Parent8503526,8.282834936155888
14274,8503526:0:4,Regensdorf-Watt,47.436565,8.472083,,Parent8503526,8.282834936155888
14275,8503526P,Regensdorf-Watt,47.436565,8.472083,1,,8.282834936155888
14276,8503527,Buchs-Dällikon,47.453407,8.435603,,,11.50176302567464
14277,8503527:0,Buchs-Dällikon,47.453407,8.435603,,,11.50176302567464
14278,8503527:0:1,Buchs-Dällikon,47.453407,8.435603,,,11.50176302567464
14279,8503528,Otelfingen,47.454937,8.387534,,Parent8503528,14.333061213275295
14280,8503528:0,Otelfingen,47.454937,8.387534,,Parent8503528,14.333061213275295
14281,8503528:0:1,Otelfingen,47.454937,8.387534,,Parent8503528,14.333061213275295
14282,8503528:0:2,Otelfingen,47.454937,8.387534,,Parent8503528,14.333061213275295
14283,8503528P,Otelfingen,47.454937,8.387534,1,,14.333061213275295
14284,8503529,Würenlos,47.44576,8.357665,,Parent8503529,15.681528003835416
14285,8503529:0,Würenlos,47.44576,8.357665,,Parent8503529,15.681528003835416
14286,8503529:0:2,Würenlos,47.44576,8.357665,,Parent8503529,15.681528003835416
14287,8503529:0:3,Würenlos,47.44576,8.357665,,Parent8503529,15.681528003835416
14288,8503529P,Würenlos,47.44576,8.357665,1,,15.681528003835416
14292,8503551,"Birmensdorf ZH, Landikon Bach",47.35229,8.461699,,,6.581300173356234
14293,8503552,"Pfäffikon ZH, Berg",47.37414,8.795836,,,19.275853209764854
14294,8503553,"Pfäffikon ZH, Wallikon",47.379333,8.802834,,,19.79854597437629
14295,8503554,"Pfäffikon ZH, Humbel",47.381733,8.800669,,,19.638918528272836
14296,8503555,"Pfäffikon ZH, Hermatswil",47.39445,8.826307,,,21.643480169106336
14297,8503556,"Pfäffikon ZH, Wiesengrund",47.373577,8.7901945,,,18.85230962511416
14298,8503559,"Hittnau, Hasel/Schönau",47.379604,8.832066,,,22.0022287183739
14299,8503560,"Saland, Juckeren",47.38609,8.857012,,,23.898340810415675
14300,8503561,"Rumlikon, Dorfstrasse",47.409325,8.7615385,,,17.041717423817538
14301,8503562,"Pfäffikon ZH, Bussenhausen",47.372555,8.781562,,,18.205390567234314
14302,8503563,"Russikon, Wilhof",47.38496,8.778562,,,17.984346489483794
14303,8503564,"Madetswil, Dorf",47.411095,8.793599,,,19.450291688530967
14304,8503565,"Uster, Buchholz",47.358475,8.728876,,,14.391229049902291
14305,8503566,"Pfäffikon ZH, Faichrüti",47.35978,8.758404,,,16.57596217746381
14306,8503567,"Uster, Spital",47.35385,8.723495,,,14.08037566861565
14311,8503574,"Brugg AG, Au",47.49052,8.218525,,,27.282575200488218
14312,8503575,"Döttingen, Chunte",47.567654,8.265183,,,29.574318550471297
14313,8503576,"Rafz, Post",47.611137,8.539637,,,25.93301152384671
14315,8503578,"Birmensdorf ZH, Sternen/WSL",47.360096,8.456273,,,6.638362645734604
14316,8503579,"Birmensdorf ZH, Obere Risi",47.359455,8.450793,,,7.0538707218264936
14317,8503580,"Uitikon, Schlössli",47.368107,8.447856,,,7.050040183389679
14318,8503581,"Lengnau AG, Unterlengnau",47.52587,8.32458,,,23.118586945733338
14319,8503582,"Endingen, Zentrum",47.537613,8.290381,,,25.8767579204459
14320,8503583,"Unterendingen, Dorf",47.546444,8.289518,,,26.606816610471796
14321,8503584,"Tegerfelden, Hochbrücke",47.561035,8.286581,,,27.92536787924244
14322,8503585,"Ehrendingen, Post",47.49413,8.339896,,,19.86391076056775
14323,8503586,"Ehrendingen, Unterdorf",47.501102,8.345816,,,20.048366615948886
14324,8503587,"Würenlingen, Post",47.53173,8.257494,,,27.31849194147314
14325,8503588,"Ehrendingen, Höhtal",47.48732,8.335459,,,19.641558423591533
14326,8503589,"Schneisingen, Murzlen",47.51216,8.36433,,,19.954746710188896
14329,8503592,"Villigen, PSI West",47.53805,8.221759,,,29.88158987216579
14330,8503593,"Würenlingen, Weissenstein",47.524433,8.246705,,,27.46840636517769
14331,8503594,"Zurzacherberg, Passhöhe",47.576122,8.277266,,,29.6371530835637
14332,8503596,"Schneisingen, Mitteldorf",47.519318,8.363863,,,20.579858148702687
14333,8503597,"Windlach, Raat",47.544514,8.4584465,,,19.51494186192121
14334,8503598,"Arni AG, Dorf",47.318394,8.419711,,,11.259251822299287
14335,8503599,"Villigen, PSI Ost",47.538467,8.230221,,,29.39979936493088
14341,8503610,"Zürich, Triemli",47.36815,8.495377,,,3.557812830437772
14349,8503622,"Adetswil, Sunneberg",47.339035,8.840977,,,23.088256270801427
14354,8503627,"Sternenberg, Gfell",47.38219,8.933063,,,29.618245071731394
14357,8503633,"Uster, See",47.343388,8.690751,,,11.991785777683171
14358,8503634,"Pfäffikon SZ, Industrie Ost",47.201595,8.800175,,,27.757296764718
14359,8503635,"Altendorf, Lidwil",47.19767,8.81249,,,28.724261516286532
14371,8503651,Zürich Bürkliplatz (See),47.36566,8.541002,,,1.3947226366922725
14372,8503653,Zürichhorn (See),47.352623,8.553129,,,3.0071727955583416
14373,8503655,Zollikon (See),47.338684,8.56752,,,4.85503926225463
14375,8503657,Küsnacht ZH (See),47.318996,8.5783,,,7.187041015292892
14376,8503659,Erlenbach ZH (See),47.30303,8.589305,,,9.147933264374954
14377,8503660,Herrliberg (See),47.28348,8.609777,,,11.774529064635624
14378,8503661,Meilen (See),47.26755,8.640328,,,14.444194574649321
14380,8503664,Männedorf (See),47.252792,8.68909,,,17.910854398419005
14381,8503665,Stäfa (See),47.23871,8.718447,,,20.532660081199253
14382,8503666,Uerikon (See),47.233482,8.758205,,,23.011354842470713
14383,8503667,Rapperswil SG (See),47.22571,8.813551,,,26.695948756639364
14384,8503668,Insel Ufenau,47.218037,8.776639,,,25.208517474330748
14385,8503669,Richterswil (See),47.209095,8.707289,,,22.647919136852703
14386,8503670,Wädenswil (See),47.23014,8.675345,,,19.37432008143549
14387,8503671,Halbinsel Au,47.250572,8.648782,,,16.394618208846676
14388,8503672,Horgen (See),47.262352,8.597596,,,13.600312771612419
14389,8503673,Oberrieden (See),47.278625,8.581929,,,11.520012541989866
14390,8503674,Thalwil (See),47.29669,8.56805,,,9.310984829126415
14391,8503675,Rüschlikon (See),47.309772,8.558385,,,7.737313391130532
14393,8503677,Kilchberg ZH (See),47.322556,8.551782,,,6.253032810803658
14394,8503680,Pfäffikon SZ (See),47.207943,8.77513,,,25.937469103707087
14395,8503681,Zürich Wollishofen (See),47.34547,8.536654,,,3.6506797359432586
14396,8503682,Küsnacht ZH Heslibach,47.30823,8.584085,,,8.460281523838171
14401,8503687,"Kaiserstuhl AG, Bahnhof",47.566517,8.418337,,,22.889795572092154
14403,8503689,"Stallikon, Wolfenhof",47.294434,8.485738,,,10.185925175828901
14404,8503690,"Stallikon, Dorf",47.32714,8.489951,,,6.827979762436947
14405,8503691,"Stallikon, Bleiki",47.333763,8.488819,,,6.280209589670554
14406,8503692,"Wettswil a.A., Dorf",47.337715,8.474347,,,6.7025082864707715
14407,8503693,"Wettswil a.A., Heidenchilen",47.345627,8.466694,,,6.620015693503709
14408,8503694,"Stallikon, Gamlikon",47.31146,8.493346,,,8.223672554160306
14409,8503695,"Hausen am Albis, Türlersee",47.267513,8.512607,,,12.493314963918253
14410,8503696,"Stallikon, Sellenbüren",47.343296,8.482073,,,5.854123369138858
14411,8503697,"Aeugstertal, Kloster",47.284306,8.48686,,,11.196319574959679
14412,8503698,"Birmensdorf ZH, Untere Risi",47.359707,8.447047,,,7.316182323041994
14413,8503699,"Uitikon, Dorf",47.370537,8.454144,,,6.541874403516269
14414,8503700,"Bassersdorf, Bahnhof",47.438717,8.626136,,,9.348210950031495
14415,8503702,"Bülach, Bahnhof",47.522648,8.537705,,Parent8503702,16.083524093072004
14416,8503702:0,"Bülach, Bahnhof",47.522648,8.537705,,Parent8503702,16.083524093072004
14417,8503702:0:A,"Bülach, Bahnhof",47.522648,8.537705,,Parent8503702,16.083524093072004
14418,8503702:0:B,"Bülach, Bahnhof",47.522648,8.537705,,Parent8503702,16.083524093072004
14419,8503702:0:C,"Bülach, Bahnhof",47.522648,8.537705,,Parent8503702,16.083524093072004
14420,8503702:0:D,"Bülach, Bahnhof",47.522648,8.537705,,Parent8503702,16.083524093072004
14421,8503702:0:E,"Bülach, Bahnhof",47.522648,8.537705,,Parent8503702,16.083524093072004
14422,8503702P,Bahnhof,47.522648,8.537705,1,,16.083524093072004
14423,8503705,"Hettlingen, Dorf",47.546078,8.709562,,,22.634977896493215
14424,8503709,"Waldegg, Post",47.368332,8.462005,,,5.9948160066655625
14435,8503727,"Bennau, Burgeren",47.1455,8.734427,,,29.753348332189425
14436,8503728,"Bennau, Wettertannen",47.14745,8.713541,,,28.81734216872482
14459,8503752,"Hirzel, Post",47.216145,8.611062,,,18.81180551767651
14461,8503754,"Horgenberg, Wührenbach",47.246803,8.589017,,,15.08049161503204
14467,8503761,"Feusisberg, Gemeindehaus",47.187202,8.747219,,,26.372275196211774
14471,8503767,"Nussbaumen AG, Landschreiber",47.4888,8.286437,,,22.74940613821858
14475,8503771,"Bülach, Kaserne",47.51312,8.525874,,,15.060503221298596
14476,8503772,"Bülach, Mettmenriet",47.512474,8.543464,,,14.95190189261143
14479,8503776,"Untersiggenthal, Mühleweg",47.499744,8.253074,,8503776P,25.525704823288063
14480,8503776:0,"Untersiggenthal, Mühleweg",47.499744,8.253074,,Parent8503776,25.525704823288063
14481,8503776:0:A,"Untersiggenthal, Mühleweg",47.499744,8.253074,,Parent8503776,25.525704823288063
14482,8503776:0:B,"Untersiggenthal, Mühleweg",47.499744,8.253074,,Parent8503776,25.525704823288063
14483,8503776:0:C,"Untersiggenthal, Mühleweg",47.499744,8.253074,,Parent8503776,25.525704823288063
14484,8503776P,Mühleweg,47.499744,8.253074,1,,25.525704823288063
14485,8503777,"Untersiggenthal, Spiracher",47.49813,8.261033,,,24.922302592857992
14486,8503778,"Turgi, Wil",47.488827,8.260548,,,24.414679418557093
14487,8503779,"Kirchdorf AG, Landstrasse",47.49344,8.275936,,,23.69457779815138
14489,8503781,"Bachenbülach, alte Post",47.505253,8.54597,,,14.152733313292233
14490,8503782,"Höri, Gemeindehaus",47.508064,8.51019,,,14.634749693331882
14491,8503783,"Neerach, Post",47.51289,8.47477,,,15.786244823516148
14492,8503785,"Uster, Schlyffi",47.345726,8.6973715,,,12.386755779662035
14493,8503786,"Stadel b. N., Zentrum",47.528023,8.466765,,,17.575100605249183
14494,8503788,"Winkel, Zentrum",47.492374,8.552339,,,12.745280260258204
14496,8503791,"Thalwil, Ebnet",47.28837,8.55719,,,10.079042445404614
14497,8503792,"Russikon, Gemeindehaus",47.39481,8.776334,,,17.896579760658195
14498,8503795,"Wädenswil, Hangenmoos",47.234306,8.653156,,,18.13866230710243
14499,8503797,"Wädenswil, Sandhof",47.21935,8.669479,,,20.188628037351787
14500,8503798:0,"Wädenswil, Bahnhof",47.229366,8.674959,,Parent8503798,19.43243281681365
14501,8503798:0:A,"Wädenswil, Bahnhof",47.229366,8.674959,,Parent8503798,19.43243281681365
14502,8503798:0:B,"Wädenswil, Bahnhof",47.229366,8.674959,,Parent8503798,19.43243281681365
14503,8503798:0:C,"Wädenswil, Bahnhof",47.229366,8.674959,,Parent8503798,19.43243281681365
14504,8503798:0:D,"Wädenswil, Bahnhof",47.229366,8.674959,,Parent8503798,19.43243281681365
14505,8503798:0:E,"Wädenswil, Bahnhof",47.229366,8.674959,,Parent8503798,19.43243281681365
14506,8503798:0:F,"Wädenswil, Bahnhof",47.229366,8.674959,,Parent8503798,19.43243281681365
14507,8503798P,Bahnhof,47.229366,8.674959,1,,19.43243281681365
14508,8503799,"Ennetbaden, Schützenhaus",47.477364,8.316334,,,20.165920552070997
14509,8503850,"Bülach, Untertor",47.51586,8.541873,,,15.327318870719251
14510,8503852,"Hittnau, Sonne",47.368248,8.822498,,,21.30909780007349
14511,8503854,"Windlach, Kreuz",47.538548,8.471616,,,18.585754535358486
14512,8503855:0,"Horgen, Bahnhof",47.261612,8.595674,,Parent8503855,13.633293319621396
14513,8503855:0:A,"Horgen, Bahnhof",47.261612,8.595674,,Parent8503855,13.633293319621396
14514,8503855:0:B,"Horgen, Bahnhof",47.261612,8.595674,,Parent8503855,13.633293319621396
14515,8503855:0:C,"Horgen, Bahnhof",47.261612,8.595674,,Parent8503855,13.633293319621396
14516,8503855:0:D,"Horgen, Bahnhof",47.261612,8.595674,,Parent8503855,13.633293319621396
14517,8503855:0:E,"Horgen, Bahnhof",47.261612,8.595674,,Parent8503855,13.633293319621396
14518,8503855:0:F,"Horgen, Bahnhof",47.261612,8.595674,,Parent8503855,13.633293319621396
14519,8503855P,Bahnhof,47.261612,8.595674,1,,13.633293319621396
14520,8503856,"Bülach, Kantonsschule",47.517128,8.547228,,,15.477038488579314
14521,8503857,"Winkel, Bühlhof",47.483078,8.560765,,,11.780046605421768
14522,8503859,"Pfäffikon SZ, Seedamm-Center",47.20016,8.79289,,,27.48728234597337
14523,8503860,"Riedt b. Neerach, Riedacher",47.50103,8.474032,,,14.55688870341981
14525,8503862,"Langnau a.A.,Schwerzi-Wildpark",47.287704,8.533142,,,10.085415322638324
14526,8503863,"Horgen, Hanegg",47.231213,8.612203,,,17.236987740818495
14527,8503864,"Schönenberg ZH, Mühlestalden",47.19966,8.654998,,,21.67503541221729
14528,8503865,"Hütten, Segel",47.181652,8.655385,,,23.537323751075967
14529,8503866,"Wädenswil, Winterberg",47.236897,8.64606,,,17.636097976761246
14530,8503867,"Horgen, Enderholz",47.22593,8.610595,,,17.759531516929602
14531,8503868,"Wädenswil, Gisenrüti",47.212276,8.647839,,,20.17207060340284
14532,8503869,"Wädenswil, Herrlisberg",47.21994,8.659948,,,19.793307360436348
14534,8503871,"Höri, Oberhöri",47.50374,8.498647,,,14.324136154935768
14535,8503872,"Uster, Reithalle",47.356297,8.726783,,,14.274685361897085
14536,8503873,"Wermatswil, Post",47.362133,8.746267,,,15.636404810265292
14537,8503874,"Teufen ZH, Unterteufen",47.551334,8.566711,,,19.379119503750612
14538,8503875,"Rieden AG, Limmatsteg",47.483555,8.302104,,,21.440861821004376
14539,8503877,"Turgi, Bahnhof",47.491856,8.253658,,,25.03323988354115
14540,8503879,"Widen, Imbismatt",47.37244,8.356524,,,13.859737063747746
14541,8503880,"Endingen, Israelit. Friedhof",47.531845,8.309677,,,24.38363529868191
14542,8503881,"Mellingen, Meierhofer",47.42912,8.272631,,,20.951018564001668
14543,8503882,"Mellstorf, Dorf",47.554398,8.373377,,,23.301093812488332
14544,8503883,"Siglistorf, Gemeindehaus",47.545673,8.379997,,,22.214346908355985
14545,8503884,"Wislikofen, Dorf",47.556694,8.3628845,,,23.948923030527972
14546,8503885,"Niederhasli, Hofstetterstrasse",47.482258,8.493795,,,12.102602981487234
14547,8503886,"Gebenstorf, Waldheim",47.489517,8.246372,,,25.380466437152478
14548,8503887,"Langnau am Albis,Oberrenggstr.",47.282673,8.52989,,,10.659776722236147
14552,8503896,"Horgenberg, Moorschwand",47.252705,8.586537,,,14.39774186208021
14553,8503897,"Schönenberg ZH, Müsli",47.2054,8.622372,,,20.20644784685414
14554,8503898,"Horgen, Stotzweid/Feller",47.251072,8.597182,,,14.787042829990005
14555,8503899,"Horgen, Waldegg",47.245132,8.608268,,,15.674317785931816
14575,8503972,"Hirzel, Wolfisbühl",47.225143,8.604432,,,17.71053541925904
14590,8503988,"Freudwil, Im Dörfli",47.374794,8.734275,,,14.63495112015319
14591,8503989,"Winkel, Oberrüti",47.4799,8.563684,,,11.461376378378304
14592,8503990,"Wädenswil, Neubühl",47.232002,8.634382,,,17.753686007058576
15935,8504801,"Hochfelden, Martinsmühle",47.523167,8.517367,,,16.231654164269774
15936,8504802,"Hochfelden, Grabenstrasse",47.523754,8.513154,,,16.333214617050785
16323,8505149,"Bettwil, Oberdorf",47.290348,8.269549,,,22.623044506588357
16482,8505296,"Uster, Sportanlage",47.36101,8.727151,,,14.22206999977657
16546,8505332,Zürich Tiefenbrunnen (See),47.349865,8.560585,,,3.5065884375128458
16547,8505333,Zürich Bellevue (See),47.365444,8.544856,,,1.4603816108479097
16549,8505349,"Schleinikon, Gemeindehaus",47.497288,8.395852,,,17.152112966151602
16550,8505361,"Oberweningen, Im Hüebli",47.501,8.405411,,,17.034167057765995
16551,8505363,"Dietlikon, Mäenriet",47.41243,8.618491,,,7.02676904482944
16661,8505448,"Meilen, Friedhof",47.271843,8.641335,,,14.079928441710189
17080,8506000,Winterthur,47.50033,8.723818,,Parent8506000,19.40367259109202
17081,8506000:0,Winterthur,47.50033,8.723818,,Parent8506000,19.40367259109202
17082,8506000:0:1,Winterthur,47.50033,8.723818,,Parent8506000,19.40367259109202
17083,8506000:0:2,Winterthur,47.50033,8.723818,,Parent8506000,19.40367259109202
17084,8506000:0:3,Winterthur,47.50033,8.723818,,Parent8506000,19.40367259109202
17085,8506000:0:4,Winterthur,47.50033,8.723818,,Parent8506000,19.40367259109202
17086,8506000:0:5,Winterthur,47.50033,8.723818,,Parent8506000,19.40367259109202
17087,8506000:0:542,Winterthur,47.50033,8.723818,,Parent8506000,19.40367259109202
17088,8506000:0:5A-D,Winterthur,47.50033,8.723818,,Parent8506000,19.40367259109202
17089,8506000:0:5E-H,Winterthur,47.50033,8.723818,,Parent8506000,19.40367259109202
